Symbol,Price,Time
PREMIERPOL.NS,41.91,2026-01-02 22:54:14
PRESTIGE.NS,1618.8,2026-01-02 22:54:14
PRICOLLTD.NS,683.05,2026-01-02 22:54:14
PRIMESECU.NS,275.35,2026-01-02 22:54:15
PRIMO.NS,23.93,2026-01-02 22:54:15
PRINCEPIPE.NS,262.7,2026-01-02 22:54:15
PRITI.NS,60.26,2026-01-02 22:54:15
PRITIKAUTO.NS,14.15,2026-01-02 22:54:16
PRIVISCL.NS,2780.9,2026-01-02 22:54:16
PROSTARM.NS,179.86,2026-01-02 22:54:16
PROTEAN.NS,768.9,2026-01-02 22:54:16
PROZONER.NS,58.12,2026-01-02 22:54:17
PRSMJOHNSN.NS,139.16,2026-01-02 22:54:17
PRUDENT.NS,2594.0,2026-01-02 22:54:17
PRUDMOULI.NS,20.03,2026-01-02 22:54:17
PSB.NS,29.39,2026-01-02 22:54:18
PSPPROJECT.NS,893.4,2026-01-02 22:54:18
PTC.NS,167.39,2026-01-02 22:54:18
PTCIL.NS,18103.0,2026-01-02 22:54:18
PTL.NS,39.31,2026-01-02 22:54:19
PUNJABCHEM.NS,1177.7,2026-01-02 22:54:19
PURVA.NS,240.22,2026-01-02 22:54:21
PVP.NS,36.92,2026-01-02 22:54:21
PVRINOX.NS,1030.2,2026-01-02 22:54:22
PVSL.NS,118.26,2026-01-02 22:54:22
PWL.NS,131.12,2026-01-02 22:54:22
PYRAMID.NS,165.01,2026-01-02 22:54:22
QPOWER.NS,831.05,2026-01-02 22:54:23
QUADFUTURE.NS,336.95,2026-01-02 22:54:23
QUESS.NS,215.04,2026-01-02 22:54:23
QUICKHEAL.NS,269.4,2026-01-02 22:54:24
RACE.NS,140.33,2026-01-02 22:54:24
RACLGEAR.NS,1152.1,2026-01-02 22:54:24
RADAAN.NS,3.44,2026-01-02 22:54:24
RADHIKAJWE.NS,74.89,2026-01-02 22:54:24
RADIANTCMS.NS,51.42,2026-01-02 22:54:25
RADICO.NS,3094.2,2026-01-02 22:54:25
RADIOCITY.NS,6.79,2026-01-02 22:54:25
RAILTEL.NS,376.15,2026-01-02 22:54:26
RAIN.NS,146.42,2026-01-02 22:54:26
RAINBOW.NS,1318.9,2026-01-02 22:54:26
RAJESHEXPO.NS,180.99,2026-01-02 22:54:26
RAJMET.NS,4.78,2026-01-02 22:54:27
RAJOOENG.NS,64.42,2026-01-02 22:54:27
RAJRATAN.NS,463.9,2026-01-02 22:54:27
RAJRILTD.NS,22.01,2026-01-02 22:54:27
RAJSREESUG.NS,34.63,2026-01-02 22:54:28
RAJTV.NS,42.25,2026-01-02 22:54:28
RALLIS.NS,273.9,2026-01-02 22:54:28
RAMANEWS.NS,31.81,2026-01-02 22:54:28
RAMAPHO.NS,170.79,2026-01-02 22:54:29
RAMASTEEL.NS,9.47,2026-01-02 22:54:29
RAMCOCEM.NS,1056.7,2026-01-02 22:54:29
RAMCOIND.NS,314.45,2026-01-02 22:54:30
RAMCOSYS.NS,573.55,2026-01-02 22:54:30
RAMKY.NS,554.75,2026-01-02 22:54:30
RAMRAT.NS,311.35,2026-01-02 22:54:30
RANASUG.NS,12.49,2026-01-02 22:54:31
RANEHOLDIN.NS,1399.4,2026-01-02 22:54:31
RATEGAIN.NS,693.85,2026-01-02 22:54:31
RATNAMANI.NS,2354.0,2026-01-02 22:54:32
RATNAVEER.NS,155.92,2026-01-02 22:54:32
RAYMOND.NS,436.5,2026-01-02 22:54:32
RAYMONDLSL.NS,1036.4,2026-01-02 22:54:32
RAYMONDREL.NS,529.95,2026-01-02 22:54:33
RBA.NS,65.04,2026-01-02 22:54:33
RBLBANK.NS,320.75,2026-01-02 22:54:33
RBZJEWEL.NS,142.49,2026-01-02 22:54:33
RCF.NS,149.19,2026-01-02 22:54:34
RCOM.NS,1.11,2026-01-02 22:54:34
RECLTD.NS,380.65,2026-01-02 22:54:34
REDINGTON.NS,276.3,2026-01-02 22:54:37
REDTAPE.NS,124.22,2026-01-02 22:54:37
REFEX.NS,262.3,2026-01-02 22:54:37
REGAAL.NS,70.41,2026-01-02 22:54:37
REGENCERAM.NS,47.08,2026-01-02 22:54:38
RELAXO.NS,403.3,2026-01-02 22:54:38
RELCHEMQ.NS,137.75,2026-01-02 22:54:38
RELIABLE.NS,157.92,2026-01-02 22:54:38
RELIANCE.NS,1592.3,2026-01-02 22:54:39
RELIGARE.NS,249.06,2026-01-02 22:54:39
RELTD.NS,156.51,2026-01-02 22:54:39
REMSONSIND.NS,126.32,2026-01-02 22:54:39
RENUKA.NS,26.34,2026-01-02 22:54:40
REPCOHOME.NS,433.5,2026-01-02 22:54:40
REPL.NS,118.88,2026-01-02 22:54:40
REPRO.NS,463.65,2026-01-02 22:54:40
RESPONIND.NS,197.69,2026-01-02 22:54:41
RETAIL.NS,24.23,2026-01-02 22:54:41
RGL.NS,124.46,2026-01-02 22:54:41
RHETAN.NS,25.56,2026-01-02 22:54:42
RHFL.NS,2.89,2026-01-02 22:54:42
RHIM.NS,455.3,2026-01-02 22:54:42
RHL.NS,222.08,2026-01-02 22:54:42
RICOAUTO.NS,135.38,2026-01-02 22:54:43
RIIL.NS,817.3,2026-01-02 22:54:43
RISHABH.NS,434.2,2026-01-02 22:54:43
RITCO.NS,270.55,2026-01-02 22:54:43
RITES.NS,245.88,2026-01-02 22:54:44
RKDL.NS,24.24,2026-01-02 22:54:44
RKEC.NS,54.72,2026-01-02 22:54:44
RKFORGE.NS,531.4,2026-01-02 22:54:45
RKSWAMY.NS,111.06,2026-01-02 22:54:45
RMDRIP.NS,85.41,2026-01-02 22:54:45
RML.NS,844.2,2026-01-02 22:54:45
RNBDENIMS.NS,131.63,2026-01-02 22:54:46
ROHLTD.NS,414.15,2026-01-02 22:54:46
ROLEXRINGS.NS,134.23,2026-01-02 22:54:46
ROLLT.NS,1.27,2026-01-02 22:54:46
ROML.NS,50.91,2026-01-02 22:54:47
ROSSARI.NS,583.5,2026-01-02 22:54:47
ROSSELLIND.NS,50.34,2026-01-02 22:54:47
ROSSTECH.NS,629.85,2026-01-02 22:54:47
ROTO.NS,69.44,2026-01-02 22:54:48
ROUTE.NS,710.35,2026-01-02 22:54:48
RPEL.NS,953.05,2026-01-02 22:54:48
RPGLIFE.NS,2312.5,2026-01-02 22:54:48
RPOWER.NS,35.93,2026-01-02 22:54:49
RPPINFRA.NS,101.9,2026-01-02 22:54:49
RPPL.NS,19.1,2026-01-02 22:54:49
RPSGVENT.NS,754.45,2026-01-02 22:54:49
RPTECH.NS,360.8,2026-01-02 22:54:51
RRKABEL.NS,1510.5,2026-01-02 22:54:52
RSSOFTWARE.NS,50.96,2026-01-02 22:54:52
RSWM.NS,149.86,2026-01-02 22:54:52
RSYSTEMS.NS,406.7,2026-01-02 22:54:53
RTNINDIA.NS,42.3,2026-01-02 22:54:53
RTNPOWER.NS,9.76,2026-01-02 22:54:53
RUBFILA.NS,73.67,2026-01-02 22:54:53
RUBICON.NS,661.4,2026-01-02 22:54:53
RUBYMILLS.NS,223.04,2026-01-02 22:54:54
RUCHINFRA.NS,6.36,2026-01-02 22:54:54
RUCHIRA.NS,122.71,2026-01-02 22:54:54
RUDRA.NS,25.95,2026-01-02 22:54:54
RUPA.NS,161.68,2026-01-02 22:54:55
RUSHIL.NS,23.23,2026-01-02 22:54:55
RUSTOMJEE.NS,541.75,2026-01-02 22:54:55
RVHL.NS,50.96,2026-01-02 22:54:55
RVNL.NS,365.85,2026-01-02 22:54:56
RVTH.NS,734.2,2026-01-02 22:54:56
S&SPOWER.NS,301.85,2026-01-02 22:54:56
SAATVIKGL.NS,388.3,2026-01-02 22:54:56
SABEVENTS.NS,9.3,2026-01-02 22:54:57
SABTNL.NS,1728.3,2026-01-02 22:54:57
SADBHAV.NS,10.93,2026-01-02 22:54:57
SADBHIN.NS,3.91,2026-01-02 22:54:57
SADHNANIQ.NS,7.29,2026-01-02 22:54:57
SAFARI.NS,2168.5,2026-01-02 22:54:58
SAGARDEEP.NS,27.5,2026-01-02 22:54:58
SAGCEM.NS,218.15,2026-01-02 22:54:58
SAGILITY.NS,52.97,2026-01-02 22:54:58
SAHYADRI.NS,257.0,2026-01-02 22:54:59
SAIL.NS,147.47,2026-01-02 22:54:59
SAILIFE.NS,921.7,2026-01-02 22:54:59
SAKAR.NS,406.55,2026-01-02 22:54:59
SAKHTISUG.NS,19.39,2026-01-02 22:55:00
SAKSOFT.NS,198.34,2026-01-02 22:55:00
SAKUMA.NS,2.16,2026-01-02 22:55:00
SALASAR.NS,8.91,2026-01-02 22:55:00
SALONA.NS,258.35,2026-01-02 22:55:01
SALSTEEL.NS,44.0,2026-01-02 22:55:01
SALZERELEC.NS,692.9,2026-01-02 22:55:01
SAMBHAAV.NS,8.9,2026-01-02 22:55:01
SAMBHV.NS,97.53,2026-01-02 22:55:02
SAMHI.NS,185.42,2026-01-02 22:55:02
SAMMAANCAP.NS,148.61,2026-01-02 22:55:02
SAMPANN.NS,33.06,2026-01-02 22:55:03
SANATHAN.NS,442.0,2026-01-02 22:55:03
SANCO.NS,2.54,2026-01-02 22:55:03
SANDESH.NS,1090.2,2026-01-02 22:55:03
SANDHAR.NS,582.7,2026-01-02 22:55:04
SANDUMA.NS,264.71,2026-01-02 22:55:06
SANGAMIND.NS,480.2,2026-01-02 22:55:06
SANGHIIND.NS,66.58,2026-01-02 22:55:06
SANGHVIMOV.NS,349.95,2026-01-02 22:55:07
SANGINITA.NS,10.21,2026-01-02 22:55:07
SANOFI.NS,4141.8,2026-01-02 22:55:07
SANOFICONR.NS,4595.8,2026-01-02 22:55:07
SANSERA.NS,1871.0,2026-01-02 22:55:08
SANSTAR.NS,96.46,2026-01-02 22:55:08
SANWARIA.NS,0.26,2026-01-02 22:55:08
SAPPHIRE.NS,252.0,2026-01-02 22:55:09
SARDAEN.NS,523.0,2026-01-02 22:55:09
SAREGAMA.NS,357.95,2026-01-02 22:55:09
SARLAPOLY.NS,90.34,2026-01-02 22:55:09
SARVESHWAR.NS,4.73,2026-01-02 22:55:10
SASKEN.NS,1545.4,2026-01-02 22:55:10
SASTASUNDR.NS,315.75,2026-01-02 22:55:10
SATIA.NS,67.09,2026-01-02 22:55:10
SATIN.NS,144.64,2026-01-02 22:55:11
SAURASHCEM.NS,83.55,2026-01-02 22:55:11
SBC.NS,28.47,2026-01-02 22:55:11
SBCL.NS,433.5,2026-01-02 22:55:11
SBFC.NS,102.99,2026-01-02 22:55:11
SBGLP.NS,34.32,2026-01-02 22:55:12
SBICARD.NS,875.95,2026-01-02 22:55:12
SBILIFE.NS,2067.4,2026-01-02 22:55:12
SBIN.NS,998.95,2026-01-02 22:55:12
SCHAEFFLER.NS,3874.3,2026-01-02 22:55:13
SCHAND.NS,159.04,2026-01-02 22:55:13
SCHNEIDER.NS,717.3,2026-01-02 22:55:13
SCI.NS,235.08,2026-01-02 22:55:13
SCILAL.NS,48.22,2026-01-02 22:55:14
SCODATUBES.NS,163.73,2026-01-02 22:55:14
SCPL.NS,319.75,2026-01-02 22:55:14
SDBL.NS,109.35,2026-01-02 22:55:14
SEAMECLTD.NS,1088.1,2026-01-02 22:55:15
SECMARK.NS,123.43,2026-01-02 22:55:15
SECURKLOUD.NS,26.04,2026-01-02 22:55:15
SEJALLTD.NS,854.5,2026-01-02 22:55:15
SELMC.NS,29.51,2026-01-02 22:55:15
SEMAC.NS,298.0,2026-01-02 22:55:16
SENCO.NS,324.25,2026-01-02 22:55:16
SENORES.NS,865.3,2026-01-02 22:55:16
SEPC.NS,10.06,2026-01-02 22:55:16
SEQUENT.NS,210.49,2026-01-02 22:55:17
SERVOTECH.NS,79.98,2026-01-02 22:55:17
SESHAPAPER.NS,240.04,2026-01-02 22:55:17
SETCO.NS,15.73,2026-01-02 22:55:17
SETUINFRA.NS,0.45,2026-01-02 22:55:17
SEYAIND.NS,18.35,2026-01-02 22:55:18
SFL.NS,593.35,2026-01-02 22:55:20
SGFIN.NS,416.45,2026-01-02 22:55:20
SGIL.NS,517.8,2026-01-02 22:55:20
SGL.NS,12.9,2026-01-02 22:55:21
SGLTL.NS,149.83,2026-01-02 22:55:21
SGMART.NS,386.2,2026-01-02 22:55:21
SHAH.NS,5.01,2026-01-02 22:55:21
SHAHALLOYS.NS,71.68,2026-01-02 22:55:22
SHAILY.NS,2239.9,2026-01-02 22:55:22
SHAKTIPUMP.NS,742.5,2026-01-02 22:55:22
SHALBY.NS,202.89,2026-01-02 22:55:22
SHALPAINTS.NS,75.37,2026-01-02 22:55:23
SHANKARA.NS,106.35,2026-01-02 22:55:23
SHANTI.NS,8.86,2026-01-02 22:55:23
SHANTIGEAR.NS,468.95,2026-01-02 22:55:23
SHANTIGOLD.NS,190.48,2026-01-02 22:55:24
SHARDACROP.NS,855.2,2026-01-02 22:55:24
SHARDAMOTR.NS,965.05,2026-01-02 22:55:24
SHAREINDIA.NS,164.64,2026-01-02 22:55:25
SHEKHAWATI.NS,18.7,2026-01-02 22:55:25
SHEMAROO.NS,109.2,2026-01-02 22:55:25
SHILCTECH.NS,3837.5,2026-01-02 22:55:25
SHILPAMED.NS,319.8,2026-01-02 22:55:26
SHIVALIK.NS,361.7,2026-01-02 22:55:26
SHIVAMAUTO.NS,24.66,2026-01-02 22:55:26
SHIVAMILLS.NS,61.32,2026-01-02 22:55:26
SHIVATEX.NS,185.42,2026-01-02 22:55:27
SHIVAUM.NS,298.0,2026-01-02 22:55:27
SHK.NS,181.38,2026-01-02 22:55:27
SHOPERSTOP.NS,389.3,2026-01-02 22:55:27
SHRADHA.NS,37.34,2026-01-02 22:55:28
SHREDIGCEM.NS,91.02,2026-01-02 22:55:28
SHREECEM.NS,27045.0,2026-01-02 22:55:28
SHREEJISPG.NS,370.0,2026-01-02 22:55:28
SHREEPUSHK.NS,378.55,2026-01-02 22:55:29
SHREERAMA.NS,68.0,2026-01-02 22:55:29
SHRENIK.NS,0.44,2026-01-02 22:55:29
SHREYANIND.NS,173.8,2026-01-02 22:55:29
SHRINGARMS.NS,240.43,2026-01-02 22:55:30
SHRIPISTON.NS,3297.2,2026-01-02 22:55:30
SHRIRAMFIN.NS,1010.35,2026-01-02 22:55:30
SHRIRAMPPS.NS,84.19,2026-01-02 22:55:31
SHYAMCENT.NS,6.25,2026-01-02 22:55:31
SHYAMMETL.NS,850.3,2026-01-02 22:55:31
SHYAMTEL.NS,12.36,2026-01-02 22:55:31
SICALLOG.NS,89.4,2026-01-02 22:55:32
SIEMENS.NS,3097.7,2026-01-02 22:55:32
SIGACHI.NS,31.34,2026-01-02 22:55:32
SIGIND.NS,55.99,2026-01-02 22:55:32
SIGMA.NS,58.87,2026-01-02 22:55:33
SIGNATURE.NS,1127.0,2026-01-02 22:55:35
SIGNPOST.NS,223.7,2026-01-02 22:55:35
SIKKO.NS,5.11,2026-01-02 22:55:35
SIL.NS,16.15,2026-01-02 22:55:36
SILGO.NS,80.94,2026-01-02 22:55:36
SILINV.NS,518.05,2026-01-02 22:55:36
SILLYMONKS.NS,19.7,2026-01-02 22:55:36
SILVERTUC.NS,1248.5,2026-01-02 22:55:37
SIMBHALS.NS,11.59,2026-01-02 22:55:37
SIMPLEXINF.NS,251.48,2026-01-02 22:55:37
SINCLAIR.NS,82.94,2026-01-02 22:55:37
SINDHUTRAD.NS,20.11,2026-01-02 22:55:38
SINTERCOM.NS,99.87,2026-01-02 22:55:38
SIRCA.NS,503.65,2026-01-02 22:55:38
SIS.NS,339.3,2026-01-02 22:55:38
SITINET.NS,0.36,2026-01-02 22:55:39
SIYSIL.NS,637.95,2026-01-02 22:55:39
SJS.NS,1840.2,2026-01-02 22:55:39
SJVN.NS,83.04,2026-01-02 22:55:39
SKFINDIA.NS,1857.4,2026-01-02 22:55:40
SKFINDUS.NS,2588.2,2026-01-02 22:55:40
SKIPPER.NS,452.85,2026-01-02 22:55:40
SKMEGGPROD.NS,408.55,2026-01-02 22:55:40
SKYGOLD.NS,332.65,2026-01-02 22:55:41
SMARTLINK.NS,131.45,2026-01-02 22:55:41
SMARTWORKS.NS,507.8,2026-01-02 22:55:41
SMCGLOBAL.NS,92.06,2026-01-02 22:55:41
SMLMAH.NS,4086.0,2026-01-02 22:55:42
SMLT.NS,86.48,2026-01-02 22:55:42
SMSPHARMA.NS,326.25,2026-01-02 22:55:42
SNOWMAN.NS,40.98,2026-01-02 22:55:43
SOBHA.NS,1490.6,2026-01-02 22:55:43
SOFTTECH.NS,312.45,2026-01-02 22:55:43
SOLARA.NS,582.05,2026-01-02 22:55:43
SOLARINDS.NS,12336.0,2026-01-02 22:55:44
SOLARWORLD.NS,280.0,2026-01-02 22:55:44
SOLEX.NS,1323.6,2026-01-02 22:55:44
SOMANYCERA.NS,403.85,2026-01-02 22:55:44
SOMATEX.NS,138.21,2026-01-02 22:55:45
SOMICONVEY.NS,126.59,2026-01-02 22:55:45
SONACOMS.NS,486.35,2026-01-02 22:55:45
SONAMLTD.NS,41.99,2026-01-02 22:55:45
SONATSOFTW.NS,365.15,2026-01-02 22:55:46
SOTL.NS,382.05,2026-01-02 22:55:46
SOUTHBANK.NS,38.6,2026-01-02 22:55:46
SOUTHWEST.NS,194.91,2026-01-02 22:55:47
SPAL.NS,709.75,2026-01-02 22:55:47
SPANDANA.NS,266.2,2026-01-02 22:55:47
SPARC.NS,135.72,2026-01-02 22:55:47
SPCENET.NS,6.79,2026-01-02 22:55:48
SPECIALITY.NS,109.22,2026-01-02 22:55:50
SPECTRUM.NS,1218.8,2026-01-02 22:55:50
SPENCERS.NS,41.66,2026-01-02 22:55:50
SPIC.NS,84.02,2026-01-02 22:55:51
SPLIL.NS,34.19,2026-01-02 22:55:51
SPLPETRO.NS,646.9,2026-01-02 22:55:51
SPMLINFRA.NS,187.4,2026-01-02 22:55:52
SPORTKING.NS,87.06,2026-01-02 22:55:52
SRD.NS,67.29,2026-01-02 22:55:52
SREEL.NS,220.4,2026-01-02 22:55:52
SRF.NS,3059.5,2026-01-02 22:55:53
SRGHFL.NS,286.9,2026-01-02 22:55:53
SRHHYPOLTD.NS,517.6,2026-01-02 22:55:53
SRM.NS,533.4,2026-01-02 22:55:53
SRPL.NS,0.66,2026-01-02 22:55:54
SSDL.NS,78.16,2026-01-02 22:55:54
SSWL.NS,210.88,2026-01-02 22:55:54
STALLION.NS,257.69,2026-01-02 22:55:54
STANLEY.NS,191.95,2026-01-02 22:55:55
STAR.NS,900.75,2026-01-02 22:55:55
STARCEMENT.NS,222.51,2026-01-02 22:55:55
STARHEALTH.NS,459.75,2026-01-02 22:55:55
STARPAPER.NS,165.29,2026-01-02 22:55:56
STARTECK.NS,291.05,2026-01-02 22:55:56
STCINDIA.NS,128.15,2026-01-02 22:55:56
STEELCAS.NS,210.31,2026-01-02 22:55:57
STEELCITY.NS,92.15,2026-01-02 22:55:57
STEELXIND.NS,9.37,2026-01-02 22:55:57
STEL.NS,493.3,2026-01-02 22:55:57
STERTOOLS.NS,280.15,2026-01-02 22:55:58
STLNETWORK.NS,22.74,2026-01-02 22:55:58
STLTECH.NS,103.64,2026-01-02 22:55:58
STOVEKRAFT.NS,592.9,2026-01-02 22:55:58
STUDDS.NS,542.2,2026-01-02 22:55:59
STYL.NS,282.25,2026-01-02 22:55:59
STYLAMIND.NS,2207.8,2026-01-02 22:55:59
STYLEBAAZA.NS,285.7,2026-01-02 22:55:59
STYRENIX.NS,2035.5,2026-01-02 22:56:00
SUBEXLTD.NS,11.72,2026-01-02 22:56:00
SUBROS.NS,902.65,2026-01-02 22:56:00
SUDARSCHEM.NS,960.0,2026-01-02 22:56:00
SUDEEPPHRM.NS,596.8,2026-01-02 22:56:01
SUKHJITS.NS,185.16,2026-01-02 22:56:01
SULA.NS,218.19,2026-01-02 22:56:01
SUMEETINDS.NS,29.4,2026-01-02 22:56:01
SUMICHEM.NS,468.7,2026-01-02 22:56:02
SUMIT.NS,65.32,2026-01-02 22:56:02
SUMMITSEC.NS,1928.8,2026-01-02 22:56:02
SUNCLAY.NS,1255.8,2026-01-02 22:56:03
SUNDARAM.NS,1.8,2026-01-02 22:56:03
SUNDARMFIN.NS,5293.0,2026-01-02 22:56:05
SUNDRMBRAK.NS,693.65,2026-01-02 22:56:05
SUNDRMFAST.NS,941.8,2026-01-02 22:56:06
SUNDROP.NS,725.2,2026-01-02 22:56:06
SUNFLAG.NS,273.45,2026-01-02 22:56:06
SUNPHARMA.NS,1728.0,2026-01-02 22:56:07
SUNTECK.NS,431.45,2026-01-02 22:56:07
SUNTV.NS,582.85,2026-01-02 22:56:07
SUPERHOUSE.NS,146.62,2026-01-02 22:56:07
SUPERSPIN.NS,8.08,2026-01-02 22:56:08
SUPRAJIT.NS,473.6,2026-01-02 22:56:08
SUPREME.NS,71.8,2026-01-02 22:56:08
SUPREMEENG.NS,1.34,2026-01-02 22:56:08
SUPREMEIND.NS,3534.1,2026-01-02 22:56:09
SUPREMEINF.NS,86.35,2026-01-02 22:56:09
SUPRIYA.NS,750.55,2026-01-02 22:56:09
SURAJEST.NS,261.45,2026-01-02 22:56:10
SURAJLTD.NS,244.28,2026-01-02 22:56:10
SURAKSHA.NS,276.65,2026-01-02 22:56:10
SURANASOL.NS,27.87,2026-01-02 22:56:10
SURANAT&P.NS,19.76,2026-01-02 22:56:11
SURYALAXMI.NS,58.45,2026-01-02 22:56:11
SURYAROSNI.NS,278.3,2026-01-02 22:56:12
SURYODAY.NS,143.96,2026-01-02 22:56:12
SUTLEJTEX.NS,31.7,2026-01-02 22:56:12
SUVEN.NS,164.81,2026-01-02 22:56:12
SUVIDHAA.NS,3.68,2026-01-02 22:56:13
SUYOG.NS,617.05,2026-01-02 22:56:13
SUZLON.NS,54.28,2026-01-02 22:56:13
SVLL.NS,699.7,2026-01-02 22:56:13
SVPGLOB.NS,3.91,2026-01-02 22:56:14
SWANCORP.NS,462.85,2026-01-02 22:56:14
SWANDEF.NS,1530.4,2026-01-02 22:56:14
SWARAJENG.NS,3690.5,2026-01-02 22:56:14
SWELECTES.NS,617.55,2026-01-02 22:56:15
SWIGGY.NS,387.2,2026-01-02 22:56:15
SWSOLAR.NS,217.96,2026-01-02 22:56:15
SYMPHONY.NS,916.0,2026-01-02 22:56:16
SYNCOMF.NS,14.46,2026-01-02 22:56:16
SYNGENE.NS,658.4,2026-01-02 22:56:16
SYRMA.NS,741.9,2026-01-02 22:56:16
SYSTMTXC.NS,141.82,2026-01-02 22:56:17
TAINWALCHM.NS,193.33,2026-01-02 22:56:17
TAJGVK.NS,420.65,2026-01-02 22:56:17
TAKE.NS,40.51,2026-01-02 22:56:17
TALBROAUTO.NS,276.3,2026-01-02 22:56:18
TANLA.NS,530.5,2026-01-02 22:56:18
TARACHAND.NS,79.61,2026-01-02 22:56:18
TARAPUR.NS,29.74,2026-01-02 22:56:18
TARC.NS,176.29,2026-01-02 22:56:19
TARIL.NS,336.4,2026-01-02 22:56:21
TARMAT.NS,51.07,2026-01-02 22:56:21
TARSONS.NS,235.25,2026-01-02 22:56:21
TASTYBITE.NS,7894.0,2026-01-02 22:56:22
TATACAP.NS,359.1,2026-01-02 22:56:22
TATACHEM.NS,755.25,2026-01-02 22:56:22
TATACOMM.NS,1790.1,2026-01-02 22:56:22
TATACONSUM.NS,1170.7,2026-01-02 22:56:23
TATAELXSI.NS,5337.5,2026-01-02 22:56:23
TATAINVEST.NS,703.75,2026-01-02 22:56:23
TATAPOWER.NS,393.1,2026-01-02 22:56:24
TATASTEEL.NS,182.88,2026-01-02 22:56:24
TATATECH.NS,655.95,2026-01-02 22:56:24
TATVA.NS,1388.8,2026-01-02 22:56:25
TBOTEK.NS,1638.2,2026-01-02 22:56:25
TBZ.NS,167.28,2026-01-02 22:56:25
TCI.NS,1082.0,2026-01-02 22:56:25
TCIEXP.NS,590.85,2026-01-02 22:56:26
TCIFINANCE.NS,30.15,2026-01-02 22:56:26
TCPLPACK.NS,3006.0,2026-01-02 22:56:26
TCS.NS,3250.7,2026-01-02 22:56:27
TDPOWERSYS.NS,684.75,2026-01-02 22:56:27
TEAMGTY.NS,293.65,2026-01-02 22:56:27
TEAMLEASE.NS,1575.0,2026-01-02 22:56:27
TECHM.NS,1612.0,2026-01-02 22:56:28
TECHNOE.NS,1111.3,2026-01-02 22:56:28
TECILCHEM.NS,18.73,2026-01-02 22:56:28
TEGA.NS,1950.2,2026-01-02 22:56:28
TEJASNET.NS,453.25,2026-01-02 22:56:29
TEMBO.NS,607.75,2026-01-02 22:56:29
TENNIND.NS,543.95,2026-01-02 22:56:29
TERASOFT.NS,418.85,2026-01-02 22:56:29
TEXINFRA.NS,99.77,2026-01-02 22:56:30
TEXMOPIPES.NS,49.15,2026-01-02 22:56:30
TEXRAIL.NS,138.18,2026-01-02 22:56:30
TFCILTD.NS,55.24,2026-01-02 22:56:30
TFL.NS,16.1,2026-01-02 22:56:31
TGBHOTELS.NS,9.59,2026-01-02 22:56:31
THANGAMAYL.NS,3229.5,2026-01-02 22:56:31
THEINVEST.NS,116.96,2026-01-02 22:56:31
THEJO.NS,1703.0,2026-01-02 22:56:32
THELEELA.NS,445.15,2026-01-02 22:56:32
THEMISMED.NS,102.53,2026-01-02 22:56:32
THERMAX.NS,3025.9,2026-01-02 22:56:33
THOMASCOOK.NS,144.98,2026-01-02 22:56:33
THOMASCOTT.NS,358.7,2026-01-02 22:56:33
THYROCARE.NS,459.2,2026-01-02 22:56:33
TI.NS,459.0,2026-01-02 22:56:34
TICL.NS,24.29,2026-01-02 22:56:34
TIGERLOGS.NS,36.53,2026-01-02 22:56:34
TIIL.NS,2282.4,2026-01-02 22:56:37
TIINDIA.NS,2597.7,2026-01-02 22:56:37
TIJARIA.NS,4.33,2026-01-02 22:56:37
TIL.NS,272.4,2026-01-02 22:56:37
TIMETECHNO.NS,196.48,2026-01-02 22:56:38
TIMKEN.NS,3052.6,2026-01-02 22:56:38
TINNARUBR.NS,784.0,2026-01-02 22:56:38
TIPSFILMS.NS,431.35,2026-01-02 22:56:38
TIPSMUSIC.NS,551.65,2026-01-02 22:56:39
TIRUMALCHM.NS,235.37,2026-01-02 22:56:39
TIRUPATIFL.NS,36.27,2026-01-02 22:56:39
TITAGARH.NS,890.35,2026-01-02 22:56:39
TITAN.NS,4051.7,2026-01-02 22:56:40
TMB.NS,527.8,2026-01-02 22:56:40
TMCV.NS,442.25,2026-01-02 22:56:40
TMPV.NS,370.35,2026-01-02 22:56:41
TNPETRO.NS,105.72,2026-01-02 22:56:41
TNPL.NS,146.13,2026-01-02 22:56:41
TNTELE.NS,10.08,2026-01-02 22:56:41
TOKYOPLAST.NS,111.97,2026-01-02 22:56:42
TOLINS.NS,139.11,2026-01-02 22:56:42
TORNTPHARM.NS,3885.3,2026-01-02 22:56:42
TORNTPOWER.NS,1399.4,2026-01-02 22:56:42
TOTAL.NS,76.74,2026-01-02 22:56:43
TOUCHWOOD.NS,105.74,2026-01-02 22:56:43
TPHQ.NS,0.64,2026-01-02 22:56:43
TPLPLASTEH.NS,66.0,2026-01-02 22:56:43
TRACXN.NS,40.53,2026-01-02 22:56:44
TRANSRAILL.NS,572.2,2026-01-02 22:56:44
TRANSWORLD.NS,199.15,2026-01-02 22:56:44
TRAVELFOOD.NS,1179.6,2026-01-02 22:56:44
TREEHOUSE.NS,8.15,2026-01-02 22:56:45
TREJHARA.NS,232.86,2026-01-02 22:56:45
TREL.NS,28.39,2026-01-02 22:56:45
TRENT.NS,4409.6,2026-01-02 22:56:45
TRF.NS,305.55,2026-01-02 22:56:46
TRIDENT.NS,27.03,2026-01-02 22:56:46
TRIGYN.NS,67.23,2026-01-02 22:56:46
TRITURBINE.NS,540.8,2026-01-02 22:56:46
TRIVENI.NS,381.2,2026-01-02 22:56:47
TRU.NS,8.38,2026-01-02 22:56:47
